drug	tau	P-value
BRD-K50168500-003-02-6_0.37um_24_0	-0.0133435716852546	0.538752317428589
BRD-K50168500-003-02-6_0.37um_24_25	-0.0494116246700287	0.0228141620755196
BRD-K50168500-003-02-6_0.37um_3_0	0.00682024657726288	0.75341522693634
BRD-K50168500-003-02-6_0.37um_3_4	-0.00279284059070051	0.897692382335663
BRD-K50168500-003-02-6_1.11um_24_0	0.00956620462238789	0.659459829330444
BRD-K50168500-003-02-6_1.11um_24_25	-0.0100216325372458	0.64433753490448
BRD-K50168500-003-02-6_1.11um_3_0	-0.0202866047620773	0.349994301795959
BRD-K50168500-003-02-6_1.11um_3_4	-0.0591408014297485	0.00643398286774755
BRD-K50168500-003-02-6_10.0um_24_0	0.00156497303396463	0.942599415779114
BRD-K50168500-003-02-6_10.0um_24_25	0.00893217884004116	0.680745244026184
BRD-K50168500-003-02-6_10.0um_3_0	-0.067472442984581	0.00187923444900662
BRD-K50168500-003-02-6_10.0um_3_4	0.00289106997661293	0.89411199092865
BRD-K50168500-003-02-6_3.33um_24_0	0.00249815243296325	0.908445715904236
BRD-K50168500-003-02-6_3.33um_24_25	0.00971801392734051	0.654403209686279
BRD-K50168500-003-02-6_3.33um_3_0	-0.0492107011377811	0.0233734417706728
BRD-K50168500-003-02-6_3.33um_3_4	-0.0189471133053303	0.382726669311523
BRD-K50387473-001-07-8_0.04um_24_0	0.018272902816534	0.399889230728149
BRD-K50387473-001-07-8_0.04um_24_25	0.0063469591550529	0.770032286643982
BRD-K50387473-001-07-8_0.12um_24_0	-0.0019266358576715	0.929346799850464
BRD-K50387473-001-07-8_0.12um_24_25	-0.00266782147809863	0.902252197265625
BRD-K50387473-001-07-8_0.37um_24_0	0.0122764436528087	0.571711301803589
BRD-K50387473-001-07-8_0.37um_24_25	-0.0335877612233162	0.121754877269268
BRD-K50387473-001-07-8_1.11um_24_0	0.0046949191018939	0.828820109367371
BRD-K50387473-001-07-8_1.11um_24_25	-0.0307748261839151	0.15623627603054
BRD-K50387473-001-07-8_10.0um_24_0	0.00735604297369719	0.734740734100342
BRD-K50387473-001-07-8_10.0um_24_25	-0.0461388006806374	0.0335251279175282
BRD-K50387473-001-07-8_3.33um_24_0	0.00777128571644425	0.720374464988708
BRD-K50387473-001-07-8_3.33um_24_25	0.022813780233264	0.293240308761597
BRD-K51313569-001-05-2_0.04um_24_0	0.00432432629168034	0.842153191566467
BRD-K51313569-001-05-2_0.04um_24_25	-0.00903040822595358	0.677430331707001
BRD-K51313569-001-05-2_0.04um_3_0	0.000582679000217468	0.978663921356201
BRD-K51313569-001-05-2_0.04um_3_4	-0.00363672059029341	0.867009162902832
BRD-K51313569-001-05-2_0.12um_24_0	-0.018420247361064	0.396099448204041
BRD-K51313569-001-05-2_0.12um_24_25	0.00218113930895925	0.920032382011414
BRD-K51313569-001-05-2_0.12um_3_0	0.00625319499522448	0.773337244987488
BRD-K51313569-001-05-2_0.12um_3_4	-0.00939207058399916	0.665279388427734
BRD-K51313569-001-05-2_0.37um_24_0	-0.0126291764900088	0.560711443424225
BRD-K51313569-001-05-2_0.37um_24_25	0.0752950757741928	0.000522136688232422
BRD-K51313569-001-05-2_0.37um_3_0	-0.0212599691003561	0.327358663082123
BRD-K51313569-001-05-2_0.37um_3_4	0.0281538870185614	0.194602131843567
BRD-K51313569-001-05-2_1.11um_24_0	0.0433571226894855	0.0457631349563599
BRD-K51313569-001-05-2_1.11um_24_25	0.0101198619231582	0.64109468460083
BRD-K51313569-001-05-2_1.11um_3_0	-0.0196168590337038	0.366132318973541
BRD-K51313569-001-05-2_1.11um_3_4	0.0495232492685318	0.0225085020065308
BRD-K51313569-001-05-2_10.0um_24_0	0.0471077002584934	0.0299781560897827
BRD-K51313569-001-05-2_10.0um_24_25	0.0188622791320086	0.384860992431641
BRD-K51313569-001-05-2_10.0um_3_0	-0.0015515781706199	0.943090617656708
BRD-K51313569-001-05-2_10.0um_3_4	0.0184559654444456	0.39518404006958
BRD-K51313569-001-05-2_3.33um_24_0	0.011722787283361	0.589180946350098
BRD-K51313569-001-05-2_3.33um_24_25	-0.0291897617280483	0.178685873746872
BRD-K51313569-001-05-2_3.33um_3_0	-0.0619715936481953	0.00430054357275367
BRD-K51313569-001-05-2_3.33um_3_4	0.0424775220453739	0.0503422021865845
BRD-K51544265-044-03-4_0.04um_24_0	-0.0119594307616353	0.581683993339539
BRD-K51544265-044-03-4_0.04um_24_25	0.00415019225329161	0.848434090614319
BRD-K51544265-044-03-4_0.12um_24_0	-0.0398208610713482	0.0665591657161713
BRD-K51544265-044-03-4_0.12um_24_25	-0.00877144001424313	0.686183094978333
BRD-K51544265-044-03-4_0.37um_24_0	-0.00456989975646138	0.833312749862671
BRD-K51544265-044-03-4_0.37um_24_25	-0.0198668986558914	0.360053896903992
BRD-K51544265-044-03-4_1.11um_24_0	-0.0220547337085009	0.309597611427307
BRD-K51544265-044-03-4_1.11um_24_25	-0.0400619693100452	0.0649287700653076
BRD-K51544265-044-03-4_10.0um_24_0	0.0407540425658226	0.0604310035705566
BRD-K51544265-044-03-4_10.0um_24_25	0.0495946891605854	0.0223147869110107
BRD-K51544265-044-03-4_3.33um_24_0	-0.0133167821913958	0.539567947387695
BRD-K51544265-044-03-4_3.33um_24_25	-0.0117406463250518	0.588613629341125
BRD-K51575138-001-10-8_0.04um_24_0	0.00693633547052741	0.749356389045715
BRD-K51575138-001-10-8_0.04um_24_25	0.00440023094415665	0.839418530464172
BRD-K51575138-001-10-8_0.12um_24_0	0.0039046190213412	0.857307910919189
BRD-K51575138-001-10-8_0.12um_24_25	0.019759738817811	0.362651109695435
BRD-K51575138-001-10-8_0.37um_24_0	-0.00769984629005194	0.72283923625946
BRD-K51575138-001-10-8_0.37um_24_25	-0.00230615865439177	0.915460824966431
BRD-K51575138-001-10-8_1.11um_24_0	0.0120799848809838	0.577881932258606
BRD-K51575138-001-10-8_1.11um_24_25	-0.0520906075835228	0.0163965746760368
BRD-K51575138-001-10-8_10.0um_24_0	0.00527983065694571	0.807877779006958
BRD-K51575138-001-10-8_10.0um_24_25	0.0316544249653816	0.14473819732666
BRD-K51575138-001-10-8_3.33um_24_0	0.0100439572706819	0.64359986782074
BRD-K51575138-001-10-8_3.33um_24_25	0.00874018482863903	0.687242269515991
BRD-K52313696_2.0um_6_0	0.0327126234769821	0.131777882575989
BRD-K52313696_2.0um_6_7	0.0467862188816071	0.0311174392700195
BRD-K52560704_10.0um_6_0	0.0252873748540878	0.244014859199524
BRD-K52560704_10.0um_6_7	0.0378607399761677	0.0811021327972412
BRD-K52560704-001-04-6_0.04um_24_0	-0.015718936920166	0.468976378440857
BRD-K52560704-001-04-6_0.04um_24_25	-0.0214787535369396	0.322404623031616
BRD-K52560704-001-04-6_0.12um_24_0	0.00172571209259331	0.936707258224487
BRD-K52560704-001-04-6_0.12um_24_25	-0.00503425719216466	0.81665450334549
BRD-K52560704-001-04-6_0.37um_24_0	-0.0128167048096657	0.554905414581299
BRD-K52560704-001-04-6_0.37um_24_25	-0.0309846810996532	0.153432071208954
BRD-K52560704-001-04-6_1.11um_24_0	-0.0134194763377309	0.536444783210754
BRD-K52560704-001-04-6_1.11um_24_25	-0.0338422618806362	0.118954762816429
BRD-K52560704-001-04-6_10.0um_24_0	0.00717744417488575	0.740948796272278
BRD-K52560704-001-04-6_10.0um_24_25	-0.014160661958158	0.514176607131958
BRD-K52560704-001-04-6_3.33um_24_0	-0.00277498085051775	0.898343563079834
BRD-K52560704-001-04-6_3.33um_24_25	-0.038195613771677	0.0784491971135139
BRD-K52751261-001-05-3_0.04um_24_0	-0.0333689749240875	0.124202944338322
BRD-K52751261-001-05-3_0.04um_24_25	0.0176924560219049	0.415029287338257
BRD-K52751261-001-05-3_0.12um_24_0	-0.014968822710216	0.490455806255341
BRD-K52751261-001-05-3_0.12um_24_25	0.0121558895334601	0.575494170188904
BRD-K52751261-001-05-3_0.37um_24_0	-0.00939207058399916	0.665279388427734
BRD-K52751261-001-05-3_0.37um_24_25	-0.0252114702016115	0.245433390140533
BRD-K52751261-001-05-3_1.11um_24_0	-0.0248944573104382	0.251420199871063
BRD-K52751261-001-05-3_1.11um_24_25	-0.0301988460123539	0.164132714271545
BRD-K52751261-001-05-3_10.0um_24_0	0.0404147021472454	0.0626029968261719
BRD-K52751261-001-05-3_10.0um_24_25	0.0047038490884006	0.828499436378479
BRD-K52751261-001-05-3_3.33um_24_0	0.0328421108424664	0.130255818367004
BRD-K52751261-001-05-3_3.33um_24_25	0.00160962285008281	0.940962314605713
BRD-K52911425-001-08-0_0.04um_24_0	0.0258588921278715	0.233518958091736
BRD-K52911425-001-08-0_0.04um_24_25	0.00214541959576309	0.92133903503418
BRD-K52911425-001-08-0_0.04um_3_0	-0.0344539657235146	0.112431168556213
BRD-K52911425-001-08-0_0.04um_3_4	0.0339583531022072	0.11769437789917
BRD-K52911425-001-08-0_0.12um_24_0	-0.0570288673043251	0.00860157795250416
BRD-K52911425-001-08-0_0.12um_24_25	-0.0316856801509857	0.144341856241226
BRD-K52911425-001-08-0_0.12um_3_0	0.0326724387705326	0.132253050804138
BRD-K52911425-001-08-0_0.12um_3_4	0.0525058507919312	0.0155590772628784
BRD-K52911425-001-08-0_0.37um_24_0	0.00308306398801506	0.887120246887207
BRD-K52911425-001-08-0_0.37um_24_25	0.00448953034356236	0.836203694343567
BRD-K52911425-001-08-0_0.37um_3_0	0.0167905315756798	0.439215183258057
BRD-K52911425-001-08-0_0.37um_3_4	0.00130153971258551	0.952262878417969
BRD-K52911425-001-08-0_1.11um_24_0	-0.0198847576975822	0.359622180461884
BRD-K52911425-001-08-0_1.11um_24_25	-0.0090616624802351	0.676376819610596
BRD-K52911425-001-08-0_1.11um_3_0	0.00734264822676778	0.735205769538879
BRD-K52911425-001-08-0_1.11um_3_4	0.00758822169154882	0.726696252822876
BRD-K52911425-001-08-0_10.0um_24_0	-0.00855265557765961	0.693610668182373
BRD-K52911425-001-08-0_10.0um_24_25	-0.0147277135401964	0.497470557689667
BRD-K52911425-001-08-0_10.0um_3_0	0.0129372598603368	0.551188588142395
BRD-K52911425-001-08-0_10.0um_3_4	0.0382090061903	0.0783445835113525
BRD-K52911425-001-08-0_3.33um_24_0	0.0165181681513786	0.446675062179565
BRD-K52911425-001-08-0_3.33um_24_25	0.0316946096718311	0.14422881603241
BRD-K52911425-001-08-0_3.33um_3_0	-0.0361908376216888	0.0954376459121704
BRD-K52911425-001-08-0_3.33um_3_4	-0.0112093146890402	0.605599403381348
BRD-K53281329-001-03-5_0.04um_24_0	-0.0101243266835809	0.64094752073288
BRD-K53281329-001-03-5_0.04um_24_25	-0.0311722103506327	0.150958701968193
BRD-K53281329-001-03-5_0.12um_24_0	0.0210277903825045	0.332669734954834
BRD-K53281329-001-03-5_0.12um_24_25	-0.00447167037054896	0.836846470832825
BRD-K53281329-001-03-5_0.37um_24_0	-0.024541724473238	0.258200466632843
BRD-K53281329-001-03-5_0.37um_24_25	-0.0484159365296364	0.0257039163261652
BRD-K53281329-001-03-5_1.11um_24_0	-0.00897682830691338	0.679237723350525
BRD-K53281329-001-03-5_1.11um_24_25	-0.0171477291733027	0.429541230201721
BRD-K53281329-001-03-5_10.0um_24_0	0.0199249424040318	0.358651995658875
BRD-K53281329-001-03-5_10.0um_24_25	-0.00757929170504212	0.727005064487457
BRD-K53281329-001-03-5_3.33um_24_0	-0.00132386456243694	0.951443552970886
BRD-K53281329-001-03-5_3.33um_24_25	0.0151518862694502	0.485165476799011
BRD-K53328210-001-03-6_0.04um_24_0	-0.0383295603096485	0.0774079859256744
BRD-K53328210-001-03-6_0.04um_24_25	0.0157769825309515	0.467336297035217
BRD-K53328210-001-03-6_0.12um_24_0	-0.0230593532323837	0.288074791431427
BRD-K53328210-001-03-6_0.12um_24_25	-0.0319669730961323	0.140812501311302
BRD-K53328210-001-03-6_0.37um_24_0	-0.0181791372597218	0.402312099933624
BRD-K53328210-001-03-6_0.37um_24_25	-0.0203625094145536	0.348194241523743
BRD-K53328210-001-03-6_1.11um_24_0	-0.0414862968027592	0.0559565499424934
BRD-K53328210-001-03-6_1.11um_24_25	-0.0294085461646318	0.175451725721359
BRD-K53328210-001-03-6_10.0um_24_0	-0.0444822944700718	0.0404216311872005
BRD-K53328210-001-03-6_10.0um_24_25	-0.03730708360672	0.0856477022171021
BRD-K53328210-001-03-6_3.33um_24_0	-0.0129417246207595	0.551051139831543
BRD-K53328210-001-03-6_3.33um_24_25	-0.00607013097032905	0.779801428318024
BRD-K53414658-001-07-4_0.04um_24_0	0.0237112399190664	0.274661779403687
BRD-K53414658-001-07-4_0.04um_24_25	0.00437790621072054	0.840222597122192
BRD-K53414658-001-07-4_0.12um_24_0	0.0143347959965467	0.509015560150146
BRD-K53414658-001-07-4_0.12um_24_25	-0.0385126248002052	0.0760032385587692
BRD-K53414658-001-07-4_0.37um_24_0	-0.019759738817811	0.362651109695435
BRD-K53414658-001-07-4_0.37um_24_25	0.0137186301872134	0.527398943901062
BRD-K53414658-001-07-4_1.11um_24_0	0.0208804458379745	0.336068868637085
BRD-K53414658-001-07-4_1.11um_24_25	-0.0091509623453021	0.673370480537415
BRD-K53414658-001-07-4_10.0um_24_0	0.0516262501478195	0.0173798799514771
BRD-K53414658-001-07-4_10.0um_24_25	0.0480319485068321	0.0269001722335815
BRD-K53414658-001-07-4_3.33um_24_0	0.00530215539038181	0.807080984115601
BRD-K53414658-001-07-4_3.33um_24_25	-0.00777575047686696	0.720220565795898
BRD-K53417444-003-02-3_0.04um_24_0	-0.0246979985386133	0.255181074142456
BRD-K53417444-003-02-3_0.04um_24_25	-0.0255240183323622	0.23962938785553
BRD-K53417444-003-02-3_0.12um_24_0	-0.00370369525626302	0.864581942558289
BRD-K53417444-003-02-3_0.12um_24_25	-0.0162904541939497	0.452966809272766
BRD-K53417444-003-02-3_0.37um_24_0	-0.00709260953590274	0.743903577327728
BRD-K53417444-003-02-3_1.11um_24_0	-0.00397605868056417	0.854724526405334
BRD-K53417444-003-02-3_1.11um_24_25	-0.00418591219931841	0.847144901752472
BRD-K53417444-003-02-3_10.0um_24_0	-0.0130354892462492	0.548169136047363
BRD-K53417444-003-02-3_10.0um_24_25	-0.0366551950573921	0.0912613347172737
BRD-K53417444-003-02-3_3.33um_24_0	-0.00929384119808674	0.6685711145401
BRD-K53417444-003-02-3_3.33um_24_25	-0.0263634342700243	0.224522650241852
BRD-K53561341-001-06-7_0.04um_24_0	0.0204741340130568	0.345557808876038
BRD-K53561341-001-06-7_0.04um_24_25	0.0368784442543983	0.0893064737319946
BRD-K53561341-001-06-7_0.12um_24_0	-0.0337038487195969	0.120471298694611
BRD-K53561341-001-06-7_0.12um_24_25	0.00380638963542879	0.860862731933594
BRD-K53561341-001-06-7_0.37um_24_0	-0.0141561971977353	0.514309287071228
BRD-K53561341-001-06-7_0.37um_24_25	-0.0225503463298082	0.298850357532501
BRD-K53561341-001-06-7_1.11um_24_0	-0.000922016915865242	0.966196596622467
BRD-K53561341-001-06-7_1.11um_24_25	-0.0422765985131264	0.0514404624700546
BRD-K53561341-001-06-7_10.0um_24_0	-0.00684703607112169	0.752478003501892
BRD-K53561341-001-06-7_10.0um_24_25	0.00117652036715299	0.956851363182068
BRD-K53561341-001-06-7_3.33um_24_0	-0.0179201699793339	0.409049689769745
BRD-K53561341-001-06-7_3.33um_24_25	-0.000033487296605017	0.998851001262665
BRD-K53972329_0.5um_6_0	-0.03491385653615	0.107714913785458
BRD-K53972329_0.5um_6_7	-0.0307703614234924	0.156296372413635
BRD-K53972329-011-02-0_0.04um_24_0	-0.0219698995351791	0.31146252155304
BRD-K53972329-011-02-0_0.04um_24_25	0.00340007711201906	0.875595331192017
BRD-K53972329-011-02-0_0.04um_3_0	0.0140535030514002	0.517366170883179
BRD-K53972329-011-02-0_0.04um_3_4	0.0491214022040367	0.0236258506774902
BRD-K53972329-011-02-0_0.12um_24_0	-0.00806150864809752	0.710391521453857
BRD-K53972329-011-02-0_0.12um_24_25	0.0419685132801533	0.0531632900238037
BRD-K53972329-011-02-0_0.12um_3_0	-0.0092000775039196	0.671719193458557
BRD-K53972329-011-02-0_0.12um_3_4	0.0340387225151062	0.116827964782715
BRD-K53972329-011-02-0_0.37um_24_0	-0.0135668208822608	0.531979620456696
BRD-K53972329-011-02-0_0.37um_24_25	0.0499831400811672	0.0212864875793457
BRD-K53972329-011-02-0_0.37um_3_0	0.0514699779450893	0.0177222490310669
BRD-K53972329-011-02-0_0.37um_3_4	0.00041301001328975	0.984899759292603
BRD-K53972329-011-02-0_1.11um_24_0	-0.0260732099413872	0.229666829109192
BRD-K53972329-011-02-0_1.11um_24_25	-0.0242693610489368	0.26352196931839
BRD-K53972329-011-02-0_1.11um_3_0	-0.00595404161140323	0.783908665180206
BRD-K53972329-011-02-0_1.11um_3_4	-0.0699192434549332	0.00127557502128184
BRD-K53972329-011-02-0_10.0um_24_0	-0.0315249413251877	0.146388843655586
BRD-K53972329-011-02-0_10.0um_24_25	0.0334895290434361	0.122849345207214
BRD-K53972329-011-02-0_10.0um_3_0	0.0135444961488247	0.532655000686646
BRD-K53972329-011-02-0_10.0um_3_4	-0.0390930734574795	0.0716861262917519
BRD-K53972329-011-02-0_3.33um_24_0	-0.0130756739526987	0.546936213970184
BRD-K53972329-011-02-0_3.33um_24_25	0.0439509637653828	0.0428742170333862
BRD-K53972329-011-02-0_3.33um_3_0	-0.00449399556964636	0.836043059825897
BRD-K53972329-011-02-0_3.33um_3_4	-0.0239344891160727	0.270167768001556
BRD-K54256913-001-07-9_0.04um_24_0	0.0111869899556041	0.60631787776947
BRD-K54256913-001-07-9_0.04um_24_25	0.0181300230324268	0.403584718704224
BRD-K54256913-001-07-9_0.12um_24_0	0.0268054660409689	0.216846704483032
BRD-K54256913-001-07-9_0.12um_24_25	0.0250864513218403	0.247782230377197
BRD-K54256913-001-07-9_0.37um_24_0	-0.0178264044225216	0.41150563955307
BRD-K54256913-001-07-9_0.37um_24_25	-0.0254391841590405	0.24119508266449
BRD-K54256913-001-07-9_1.11um_24_0	0.0252561196684837	0.244598150253296
BRD-K54256913-001-07-9_1.11um_24_25	-0.00148013862781227	0.94571053981781
BRD-K54256913-001-07-9_10.0um_24_0	-0.0102091608569026	0.638152718544006
BRD-K54256913-001-07-9_10.0um_24_25	0.00844996143132448	0.697107315063477
BRD-K54256913-001-07-9_3.33um_24_0	-0.0136159351095557	0.530495405197144
BRD-K54256913-001-07-9_3.33um_24_25	0.0216484218835831	0.318596601486206
BRD-K54606188_1.0um_6_0	0.00246243271976709	0.90975034236908
BRD-K54606188_1.0um_6_7	0.0260508861392736	0.230065941810608
BRD-K54606188-001-03-2_0.04um_24_0	-0.043156199157238	0.0467769280076027
BRD-K54606188-001-03-2_0.04um_24_25	-0.0356996916234493	0.100019998848438
BRD-K54606188-001-03-2_0.12um_24_0	-0.00700777536258101	0.7468621134758
BRD-K54606188-001-03-2_0.12um_24_25	-0.0486302562057972	0.0250564720481634
BRD-K54606188-001-03-2_0.37um_24_0	-0.00949029996991158	0.66199404001236
BRD-K54606188-001-03-2_0.37um_24_25	-0.0473711304366589	0.0290713980793953
BRD-K54606188-001-03-2_1.11um_24_0	-0.0142097771167755	0.512718200683594
BRD-K54606188-001-03-2_1.11um_24_25	-0.0367489606142044	0.0904361307621002
BRD-K54606188-001-03-2_10.0um_24_0	0.00428860681131482	0.843440771102905
BRD-K54606188-001-03-2_10.0um_24_25	-0.0115575827658176	0.594440996646881
BRD-K54606188-001-03-2_3.33um_24_0	-0.0334984622895718	0.122749462723732
BRD-K54606188-001-03-2_3.33um_24_25	-0.0152858356013894	0.481314182281494
BRD-K54997624-001-05-2_0.04um_24_0	0.0277163200080395	0.201629161834717
BRD-K54997624-001-05-2_0.04um_24_25	-0.0398297905921936	0.0664981976151466
BRD-K54997624-001-05-2_0.04um_3_0	0.0530327185988426	0.0145506858825684
BRD-K54997624-001-05-2_0.04um_3_4	0.0212688986212015	0.327155470848083
BRD-K54997624-001-05-2_0.12um_24_0	0.00545396469533443	0.801668763160706
BRD-K54997624-001-05-2_0.12um_24_25	0.0353871434926987	0.103026270866394
BRD-K54997624-001-05-2_0.12um_3_0	0.0289575830101967	0.182166337966919
BRD-K54997624-001-05-2_0.12um_3_4	-0.00396712869405746	0.855047404766083
BRD-K54997624-001-05-2_0.37um_24_0	0.0493491142988205	0.022986888885498
BRD-K54997624-001-05-2_0.37um_24_25	0.0239344891160727	0.270167827606201
BRD-K54997624-001-05-2_0.37um_3_0	0.0063201691955328	0.770976185798645
BRD-K54997624-001-05-2_0.37um_3_4	0.00417698221281171	0.847467184066772
BRD-K54997624-001-05-2_1.11um_24_0	0.004721709061414	0.827858209609985
BRD-K54997624-001-05-2_1.11um_24_25	0.00652109319344163	0.763905763626099
BRD-K54997624-001-05-2_1.11um_3_0	0.0252784453332424	0.244181394577026
BRD-K54997624-001-05-2_1.11um_3_4	-0.026528637856245	0.221631467342377
BRD-K54997624-001-05-2_10.0um_24_0	0.0324090085923672	0.135400891304016
BRD-K54997624-001-05-2_10.0um_24_25	0.0368293300271034	0.0897336006164551
BRD-K54997624-001-05-2_10.0um_3_0	0.0172191690653563	0.427621364593506
BRD-K54997624-001-05-2_10.0um_3_4	0.0035965358838439	0.868466138839722
BRD-K54997624-001-05-2_3.33um_24_0	0.0171521939337254	0.429421186447144
BRD-K54997624-001-05-2_3.33um_24_25	-0.00734264822676778	0.735205769538879
BRD-K54997624-001-05-2_3.33um_3_0	-0.0397092364728451	0.0673253312706947
BRD-K54997624-001-05-2_3.33um_3_4	0.0218939948827028	0.313137292861938
BRD-K55187425-001-02-7_0.04um_24_0	-0.078112468123436	0.000319540238706395
BRD-K55187425-001-02-7_0.04um_24_25	-0.027997612953186	0.197090849280357
BRD-K55187425-001-02-7_0.12um_24_0	-0.030989145860076	0.153372824192047
BRD-K55187425-001-02-7_0.12um_24_25	-0.000924250460229814	0.966114580631256
BRD-K55187425-001-02-7_0.37um_24_0	-0.025251654908061	0.244681596755981
BRD-K55187425-001-02-7_0.37um_24_25	-0.0385885313153267	0.0754269137978554
BRD-K55187425-001-02-7_1.11um_24_0	-0.0292656663805246	0.177558809518814
BRD-K55187425-001-02-7_1.11um_24_25	-0.0140356430783868	0.517898678779602
BRD-K55187425-001-02-7_10.0um_24_0	-0.0395395681262016	0.0685037598013878
BRD-K55187425-001-02-7_10.0um_24_25	-0.0261491145938635	0.228313386440277
BRD-K55187425-001-02-7_3.33um_24_0	-0.0405173972249031	0.0619390234351158
BRD-K55187425-001-02-7_3.33um_24_25	-0.0606008470058441	0.00523712672293186
BRD-K55591206-001-16-5_0.04um_24_0	-0.00456097023561597	0.833633840084076
BRD-K55591206-001-16-5_0.04um_24_25	-0.0473354123532772	0.0291929394006729
BRD-K55591206-001-16-5_0.12um_24_0	-0.01759422570467	0.417624533176422
BRD-K55591206-001-16-5_0.12um_24_25	-0.0121782142668962	0.574792742729187
BRD-K55591206-001-16-5_0.37um_24_0	-0.0091509623453021	0.673370480537415
BRD-K55591206-001-16-5_0.37um_24_25	0.00849014613777399	0.695738315582275
BRD-K55591206-001-16-5_1.11um_24_0	-0.0499697476625443	0.0213211886584759
BRD-K55591206-001-16-5_1.11um_24_25	-0.0183577369898558	0.397704541683197
BRD-K55591206-001-16-5_10.0um_24_0	-0.0187283288687468	0.388245761394501
BRD-K55591206-001-16-5_10.0um_24_25	-0.0388921499252319	0.0731571987271309
BRD-K55591206-001-16-5_3.33um_24_0	-0.0352487303316593	0.104380376636982
BRD-K55591206-001-16-5_3.33um_24_25	0.0364542715251446	0.0930500030517578
BRD-K56277358-001-06-7_0.04um_24_0	-0.0222288686782122	0.305792808532715
BRD-K56277358-001-06-7_0.04um_24_25	-0.015567128546536	0.473280966281891
BRD-K56277358-001-06-7_0.12um_24_0	-0.0605740584433079	0.00525713851675391
BRD-K56277358-001-06-7_0.12um_24_25	-0.0200946107506752	0.354573667049408
BRD-K56277358-001-06-7_0.37um_24_0	-0.00370816024951637	0.864420175552368
BRD-K56277358-001-06-7_0.37um_24_25	0.0292790606617928	0.177360534667969
BRD-K56277358-001-06-7_1.11um_24_0	-0.0249391067773104	0.250570893287659
BRD-K56277358-001-06-7_1.11um_24_25	0.00278837559744716	0.897855162620544
BRD-K56277358-001-06-7_10.0um_24_0	0.0107628172263503	0.620040655136108
BRD-K56277358-001-06-7_10.0um_24_25	0.0261133946478367	0.228949546813965
BRD-K56277358-001-06-7_3.33um_24_0	0.00709707476198673	0.74374794960022
BRD-K56277358-001-06-7_3.33um_24_25	0.0194070059806108	0.371282815933228
BRD-K56301217-001-06-6_0.04um_24_0	-0.0214832182973623	0.32230406999588
BRD-K56301217-001-06-6_0.04um_24_25	0.00973587390035391	0.653809309005737
BRD-K56301217-001-06-6_0.12um_24_0	-0.00435558147728443	0.841026902198792
BRD-K56301217-001-06-6_0.12um_24_25	-0.0147366439923644	0.497209787368774
BRD-K56301217-001-06-6_0.37um_24_0	-0.0351772904396057	0.105084747076035
BRD-K56301217-001-06-6_0.37um_24_25	-0.0142365666106343	0.511923551559448
BRD-K56301217-001-06-6_1.11um_24_0	-0.0244970750063658	0.259067714214325
BRD-K56301217-001-06-6_1.11um_24_25	-0.0276895314455032	0.202065348625183
BRD-K56301217-001-06-6_10.0um_24_0	0.000730023079086095	0.973249673843384
BRD-K56301217-001-06-6_10.0um_24_25	0.000162971511599608	0.994090914726257
BRD-K56301217-001-06-6_3.33um_24_0	-0.00828029215335846	0.702898502349854
BRD-K56301217-001-06-6_3.33um_24_25	-0.027287682518363	0.208690524101257
BRD-K56343971-001-09-8_0.04um_24_0	0.0228003859519958	0.293523907661438
BRD-K56343971-001-09-8_0.04um_24_25	-0.0216216314584017	0.319195926189423
BRD-K56343971-001-09-8_0.04um_3_0	0.0289754420518875	0.181896805763245
BRD-K56343971-001-09-8_0.04um_3_4	0.0401735939085484	0.0641851425170898
BRD-K56343971-001-09-8_0.12um_24_0	0.014790222980082	0.495646834373474
BRD-K56343971-001-09-8_0.12um_24_25	0.00208737491630018	0.923462867736816
BRD-K56343971-001-09-8_0.12um_3_0	0.0188444182276726	0.385311245918274
BRD-K56343971-001-09-8_0.12um_3_4	0.0250998456031084	0.247529864311218
BRD-K56343971-001-09-8_0.37um_24_0	0.0568815246224403	0.00877475738525391
BRD-K56343971-001-09-8_0.37um_24_25	-0.0226976908743382	0.295703768730164
BRD-K56343971-001-09-8_0.37um_3_0	0.0165583528578281	0.44556987285614
BRD-K56343971-001-09-8_0.37um_3_4	-0.0307078529149294	0.157139405608177
BRD-K56343971-001-09-8_1.11um_24_0	0.0287923794239759	0.184673190116882
BRD-K56343971-001-09-8_1.11um_24_25	-0.0033107774797827	0.878839254379272
BRD-K56343971-001-09-8_1.11um_3_0	0.0428436510264874	0.048391580581665
BRD-K56343971-001-09-8_1.11um_3_4	0.0454244054853916	0.0363650321960449
BRD-K56343971-001-09-8_10.0um_24_0	0.0243162699043751	0.262600660324097
BRD-K56343971-001-09-8_10.0um_24_25	0.00202933023683727	0.925587177276611
BRD-K56343971-001-09-8_10.0um_3_0	0.0123076979070902	0.570732474327087
BRD-K56343971-001-09-8_10.0um_3_4	-0.0349808298051357	0.107041351497173
BRD-K56343971-001-09-8_3.33um_24_0	0.0502376444637775	0.0206353664398193
BRD-K56343971-001-09-8_3.33um_24_25	-0.00429753679782152	0.843118846416473
BRD-K56343971-001-09-8_3.33um_3_0	-0.0168441105633974	0.437756240367889
BRD-K56343971-001-09-8_3.33um_3_4	-0.00992340315133333	0.647587060928345
BRD-K56751279-003-02-2_0.04um_24_0	-0.0112673593685031	0.60373318195343
