drug	tau	P-value
BRD-K59369769-001-19-5_1.11um_3_0	0.0413361825048923	0.0719212293624878
BRD-K59369769-001-19-5_1.11um_3_4	-0.0202078688889742	0.379016697406769
BRD-K59369769-001-19-5_10.0um_24_0	-0.0258592441678047	0.260264933109283
BRD-K59369769-001-19-5_10.0um_24_25	0.00814413744956255	0.722989559173584
BRD-K59369769-001-19-5_10.0um_3_0	0.0247961152344942	0.280375003814697
BRD-K59369769-001-19-5_10.0um_3_4	0.0465063527226448	0.042896032333374
BRD-K59369769-001-19-5_3.33um_24_0	-0.0613677948713303	0.0075451573356986
BRD-K59369769-001-19-5_3.33um_24_25	0.00945346616208553	0.680725693702698
BRD-K59369769-001-19-5_3.33um_3_0	0.0814273878931999	0.000392436981201172
BRD-K59369769-001-19-5_3.33um_3_4	0.0411851070821285	0.0729668140411377
BRD-K63068307-001-07-1_0.04um_24_0	0.0505518428981304	0.0277460813522339
BRD-K63068307-001-07-1_0.04um_24_25	0.0742540508508682	0.00122570991516113
BRD-K63068307-001-07-1_0.04um_3_0	0.024868855252862	0.278966188430786
BRD-K63068307-001-07-1_0.04um_3_4	-0.0225523505359888	0.326205253601074
BRD-K63068307-001-07-1_0.12um_24_0	0.0523591637611389	0.0226346254348755
BRD-K63068307-001-07-1_0.12um_24_25	0.0582287646830082	0.0112414360046387
BRD-K63068307-001-07-1_0.12um_3_0	0.00450151739642024	0.844712018966675
BRD-K63068307-001-07-1_0.12um_3_4	-0.0116412760689855	0.612345516681671
BRD-K63068307-001-07-1_0.37um_24_0	0.0230951067060232	0.314696073532104
BRD-K63068307-001-07-1_0.37um_24_25	0.0274259634315968	0.232486367225647
BRD-K63068307-001-07-1_0.37um_3_0	0.0119098564609885	0.604163885116577
BRD-K63068307-001-07-1_0.37um_3_4	-0.0101081309840083	0.659954071044922
BRD-K63068307-001-07-1_1.11um_24_0	0.0454040542244911	0.0480724573135376
BRD-K63068307-001-07-1_1.11um_24_25	0.0404185354709625	0.0784649848937988
BRD-K63068307-001-07-1_1.11um_3_0	-0.0153622319921851	0.503664433956146
BRD-K63068307-001-07-1_1.11um_3_4	-0.00283967680297792	0.901699304580688
BRD-K63068307-001-07-1_10.0um_24_0	0.0640144273638725	0.00531971454620361
BRD-K63068307-001-07-1_10.0um_24_25	0.00271937903016806	0.905848026275635
BRD-K63068307-001-07-1_10.0um_3_0	0.0208513420075178	0.364023089408875
BRD-K63068307-001-07-1_10.0um_3_4	-0.00628645718097687	0.784403920173645
BRD-K63068307-001-07-1_3.33um_24_0	0.0573334954679012	0.0125558376312256
BRD-K63068307-001-07-1_3.33um_24_25	0.0834305435419083	0.000280857086181641
BRD-K63068307-001-07-1_3.33um_3_0	0.00712017528712749	0.756649255752563
BRD-K63068307-001-07-1_3.33um_3_4	-0.0299215223640203	0.192700177431107
BRD-K63923597-001-09-2_0.04um_24_0	0.0300446208566427	0.190875887870789
BRD-K63923597-001-09-2_0.04um_24_25	-0.00930238980799913	0.685554385185242
BRD-K63923597-001-09-2_0.04um_3_0	0.0000139885560201947	0.999611258506775
BRD-K63923597-001-09-2_0.04um_3_4	0.0309398882091045	0.177989482879639
BRD-K63923597-001-09-2_0.12um_24_0	-0.00620812131091952	0.787026464939117
BRD-K63923597-001-09-2_0.12um_24_25	-0.00583322811871767	0.799610376358032
BRD-K63923597-001-09-2_0.12um_3_0	0.029227688908577	0.203222513198853
BRD-K63923597-001-09-2_0.12um_3_4	-0.0178577899932861	0.436929106712341
BRD-K63923597-001-09-2_0.37um_24_0	0.0418509617447853	0.0684505701065063
BRD-K63923597-001-09-2_0.37um_24_25	-0.0261613968759775	0.254736304283142
BRD-K63923597-001-09-2_0.37um_3_0	0.00596192246302962	0.795284509658813
BRD-K63923597-001-09-2_0.37um_3_4	0.0225803274661303	0.325605392456055
BRD-K63923597-001-09-2_1.11um_24_0	-0.0510023459792137	0.0263869799673557
BRD-K63923597-001-09-2_1.11um_24_25	-0.00124498154036701	0.956868648529053
BRD-K63923597-001-09-2_1.11um_3_0	0.0012225997634232	0.957645058631897
BRD-K63923597-001-09-2_1.11um_3_4	0.0189377069473267	0.40970778465271
BRD-K63923597-001-09-2_10.0um_24_0	-0.0126092843711376	0.583091616630554
BRD-K63923597-001-09-2_10.0um_24_25	-0.0312756150960922	0.173327758908272
BRD-K63923597-001-09-2_10.0um_3_0	0.00762376328930259	0.740033030509949
BRD-K63923597-001-09-2_10.0um_3_4	0.0344034545123577	0.134192585945129
BRD-K63923597-001-09-2_3.33um_24_0	0.0219760220497847	0.338722109794617
BRD-K63923597-001-09-2_3.33um_24_25	-0.0360541045665741	0.116498991847038
BRD-K63923597-001-09-2_3.33um_3_0	-0.0132415676489472	0.564342498779297
BRD-K63923597-001-09-2_3.33um_3_4	0.0264131911098957	0.250191926956177
BRD-K64052750-001-14-2_0.04um_24_0	-0.0319918282330036	0.163688808679581
BRD-K64052750-001-14-2_0.04um_24_25	0.054597333073616	0.0174543857574463
BRD-K64052750-001-14-2_0.04um_3_0	-0.0518835559487343	0.0238934233784676
BRD-K64052750-001-14-2_0.04um_3_4	-0.00414900574833155	0.856742858886719
BRD-K64052750-001-14-2_0.12um_24_0	0.0460336059331894	0.045055627822876
BRD-K64052750-001-14-2_0.12um_24_25	0.0373354554176331	0.104071378707886
BRD-K64052750-001-14-2_0.12um_3_0	-0.0316057428717613	0.168833345174789
BRD-K64052750-001-14-2_0.12um_3_4	0.00417138729244471	0.855978012084961
BRD-K64052750-001-14-2_0.37um_24_0	0.0142095750197768	0.536213159561157
BRD-K64052750-001-14-2_0.37um_24_25	0.0298543758690357	0.193700671195984
BRD-K64052750-001-14-2_0.37um_3_0	-0.0253836344927549	0.269134759902954
BRD-K64052750-001-14-2_0.37um_3_4	-0.0214388612657785	0.350662112236023
BRD-K64052750-001-14-2_1.11um_24_0	-0.0200456008315086	0.382856845855713
BRD-K64052750-001-14-2_1.11um_24_25	-0.000489599478896707	0.983090221881866
BRD-K64052750-001-14-2_1.11um_3_0	-0.023246182128787	0.311540544033051
BRD-K64052750-001-14-2_1.11um_3_4	0.000215423759073019	0.992613673210144
BRD-K64052750-001-14-2_10.0um_24_0	-0.054384708404541	0.0178972743451595
BRD-K64052750-001-14-2_10.0um_24_25	0.0464839711785316	0.0429962873458862
BRD-K64052750-001-14-2_10.0um_3_0	-0.0286961235105991	0.211562633514404
BRD-K64052750-001-14-2_10.0um_3_4	-0.0156587902456522	0.495462238788605
BRD-K64052750-001-14-2_3.33um_24_0	0.00424412777647376	0.853492975234985
BRD-K64052750-001-14-2_3.33um_24_25	0.0131016820669174	0.5684654712677
BRD-K64052750-001-14-2_3.33um_3_0	-0.0462097972631454	0.0442401170730591
BRD-K64052750-001-14-2_3.33um_3_4	-0.0333571098744869	0.146441847085953
BRD-K64800655-001-06-6_0.04um_24_0	0.00217382167465985	0.924692630767822
BRD-K64800655-001-06-6_0.04um_24_25	0.0583238862454891	0.0111092329025269
BRD-K64800655-001-06-6_0.04um_3_0	-0.00650467863306403	0.777111172676086
BRD-K64800655-001-06-6_0.04um_3_4	0.0193405784666538	0.399816751480103
BRD-K64800655-001-06-6_0.12um_24_0	0.0250758863985538	0.274983286857605
BRD-K64800655-001-06-6_0.12um_24_25	-0.0180592257529497	0.431773960590363
BRD-K64800655-001-06-6_0.12um_3_0	-0.0233301147818565	0.309796512126923
BRD-K64800655-001-06-6_0.12um_3_4	-0.0707009583711624	0.00208303728140891
BRD-K64800655-001-06-6_0.37um_24_0	0.0604109801352024	0.00853562355041504
BRD-K64800655-001-06-6_0.37um_24_25	0.0330437682569027	0.150271773338318
BRD-K64800655-001-06-6_0.37um_3_0	0.0150041254237294	0.513663768768311
BRD-K64800655-001-06-6_0.37um_3_4	0.0354609899222851	0.12263298034668
BRD-K64800655-001-06-6_1.11um_24_0	0.00184928707312793	0.93592357635498
BRD-K64800655-001-06-6_1.11um_24_25	0.0309231020510197	0.178224921226501
BRD-K64800655-001-06-6_1.11um_3_0	-0.00369577645324171	0.872259736061096
BRD-K64800655-001-06-6_1.11um_3_4	-0.00882118381559849	0.701019883155823
BRD-K64800655-001-06-6_10.0um_24_0	-0.00471414346247911	0.837472498416901
BRD-K64800655-001-06-6_10.0um_24_25	0.0272301230579615	0.235838890075684
BRD-K64800655-001-06-6_10.0um_3_0	0.0181124079972506	0.430419445037842
BRD-K64800655-001-06-6_10.0um_3_4	-0.0441282987594604	0.0547087378799915
BRD-K64800655-001-06-6_3.33um_24_0	0.0160224922001362	0.485501050949097
BRD-K64800655-001-06-6_3.33um_24_25	0.0740805938839912	0.0012584924697876
BRD-K64800655-001-06-6_3.33um_3_0	-0.0143998200073838	0.530768990516663
BRD-K64800655-001-06-6_3.33um_3_4	0.00487641058862209	0.83195686340332
BRD-K64890080-001-12-0_0.04um_24_0	-0.0236322674900293	0.30357152223587
BRD-K64890080-001-12-0_0.04um_24_25	0.0822555050253868	0.000342011451721191
BRD-K64890080-001-12-0_0.04um_3_0	-0.0125757120549679	0.584095239639282
BRD-K64890080-001-12-0_0.04um_3_4	-0.00526249501854181	0.818867206573486
BRD-K64890080-001-12-0_0.12um_24_0	-0.00100437831133604	0.965216994285583
BRD-K64890080-001-12-0_0.12um_24_25	-0.0163302402943373	0.477157771587372
BRD-K64890080-001-12-0_0.12um_3_0	-0.0201407223939896	0.380602896213531
BRD-K64890080-001-12-0_0.12um_3_4	-0.00187166885007173	0.935148596763611
BRD-K64890080-001-12-0_0.37um_24_0	-0.0230503436177969	0.315635025501251
BRD-K64890080-001-12-0_0.37um_24_25	0.0594989247620106	0.00958633422851562
BRD-K64890080-001-12-0_0.37um_3_0	0.0178074315190315	0.438223361968994
BRD-K64890080-001-12-0_0.37um_3_4	-0.01573153026402	0.49346125125885
BRD-K64890080-001-12-0_1.11um_24_0	-0.00745030492544174	0.745743155479431
BRD-K64890080-001-12-0_1.11um_24_25	0.00828961841762066	0.718248724937439
BRD-K64890080-001-12-0_1.11um_3_0	0.0142039796337485	0.536373615264893
BRD-K64890080-001-12-0_1.11um_3_4	0.0252074133604765	0.272473812103271
BRD-K64890080-001-12-0_10.0um_24_0	-0.00135688995942473	0.952987253665924
BRD-K64890080-001-12-0_10.0um_24_25	-0.00554226571694016	0.809413135051727
BRD-K64890080-001-12-0_10.0um_3_0	-0.0115069858729839	0.616454601287842
BRD-K64890080-001-12-0_10.0um_3_4	0.00544714368879795	0.812624454498291
BRD-K64890080-001-12-0_3.33um_24_0	0.0325177982449532	0.156871557235718
BRD-K64890080-001-12-0_3.33um_24_25	0.034369882196188	0.134572863578796
BRD-K64890080-001-12-0_3.33um_3_0	-0.023626672104001	0.303686082363129
BRD-K64890080-001-12-0_3.33um_3_4	0.0537020675837994	0.0193865299224854
BRD-K65182930-001-02-4_0.04um_24_0	-0.0447829626500607	0.0512135922908783
BRD-K65182930-001-02-4_0.04um_24_25	0.0209017004817724	0.362865567207336
BRD-K65182930-001-02-4_0.04um_3_0	0.0439604371786118	0.0556362867355347
BRD-K65182930-001-02-4_0.04um_3_4	-0.0110481614246964	0.630584239959717
BRD-K65182930-001-02-4_0.12um_24_0	0.00521773146465421	0.820382356643677
BRD-K65182930-001-02-4_0.12um_24_25	-0.0543231591582298	0.0180273074656725
BRD-K65182930-001-02-4_0.12um_3_0	0.0139577817171812	0.543461561203003
BRD-K65182930-001-02-4_0.12um_3_4	0.0429868325591087	0.0612779855728149
BRD-K65182930-001-02-4_0.37um_24_0	-0.0163302402943373	0.477157771587372
BRD-K65182930-001-02-4_0.37um_24_25	0.0437030456960201	0.0570839643478394
BRD-K65182930-001-02-4_0.37um_3_0	0.0375368930399418	0.102217197418213
BRD-K65182930-001-02-4_0.37um_3_4	0.04396603256464	0.0556051731109619
BRD-K65182930-001-02-4_1.11um_24_0	-0.017068836838007	0.457458019256592
BRD-K65182930-001-02-4_1.11um_24_25	0.00302992132492363	0.895143985748291
BRD-K65182930-001-02-4_1.11um_3_0	0.0612950548529625	0.00761663913726807
BRD-K65182930-001-02-4_1.11um_3_4	0.0194748677313328	0.396551847457886
BRD-K65182930-001-02-4_10.0um_24_0	0.0223397240042686	0.330787658691406
BRD-K65182930-001-02-4_10.0um_24_25	0.0417110770940781	0.0693798065185547
BRD-K65182930-001-02-4_10.0um_3_0	0.0149034075438976	0.516494512557983
BRD-K65182930-001-02-4_10.0um_3_4	-0.0102983750402927	0.653965830802917
BRD-K65182930-001-02-4_3.33um_24_0	-0.0671646520495415	0.0034538374748081
BRD-K65182930-001-02-4_3.33um_24_25	0.00690195336937904	0.763885259628296
BRD-K65182930-001-02-4_3.33um_3_0	0.00607383111491799	0.791527986526489
BRD-K65182930-001-02-4_3.33um_3_4	0.0745226368308067	0.00117647647857666
BRD-K67868012-001-06-8_0.04um_24_0	-0.00414900574833155	0.856742858886719
BRD-K67868012-001-06-8_0.04um_24_25	-0.00488200597465038	0.831766843795776
BRD-K67868012-001-06-8_0.04um_3_0	0.0126204751431942	0.582757234573364
BRD-K67868012-001-06-8_0.04um_3_4	-0.020129531621933	0.380867540836334
BRD-K67868012-001-06-8_0.12um_24_0	0.0349685922265053	0.127914547920227
BRD-K67868012-001-06-8_0.12um_24_25	-0.020168699324131	0.379941463470459
BRD-K67868012-001-06-8_0.12um_3_0	0.000724607205484062	0.974929094314575
BRD-K67868012-001-06-8_0.12um_3_4	-0.0581504292786121	0.0113513562828302
BRD-K67868012-001-06-8_0.37um_24_0	0.0616251863539219	0.00729691982269287
BRD-K67868012-001-06-8_0.37um_24_25	0.0236042886972427	0.304144382476807
BRD-K67868012-001-06-8_0.37um_3_0	-0.018982470035553	0.408601701259613
BRD-K67868012-001-06-8_0.37um_3_4	-0.00338802835904062	0.882824420928955
BRD-K67868012-001-06-8_1.11um_24_0	0.0326912552118301	0.154671192169189
BRD-K67868012-001-06-8_1.11um_24_25	0.0184788834303617	0.421148061752319
BRD-K67868012-001-06-8_1.11um_3_0	0.0014016532804817	0.951434969902039
BRD-K67868012-001-06-8_1.11um_3_4	-0.0122455824166536	0.594006419181824
BRD-K67868012-001-06-8_10.0um_24_0	0.0195923708379269	0.393708467483521
BRD-K67868012-001-06-8_10.0um_24_25	-0.000870088173542172	0.969878256320953
BRD-K67868012-001-06-8_10.0um_3_0	-0.00181571464054286	0.937086164951324
BRD-K67868012-001-06-8_10.0um_3_4	-0.0139689724892378	0.543138444423676
BRD-K67868012-001-06-8_3.33um_24_0	0.035209197551012	0.125312089920044
BRD-K67868012-001-06-8_3.33um_24_25	0.0362471975386143	0.114555358886719
BRD-K67868012-001-06-8_3.33um_3_0	0.0655196011066437	0.00433719158172607
BRD-K67868012-001-06-8_3.33um_3_4	-0.0361268445849419	0.115763619542122
BRD-K68065987-003-02-6_0.04um_24_0	0.0157874841243029	0.491925001144409
BRD-K68065987-003-02-6_0.04um_24_25	0.0082672368735075	0.718977451324463
BRD-K68065987-003-02-6_0.04um_3_0	0.00370137183927	0.872067928314209
BRD-K68065987-003-02-6_0.04um_3_4	-0.02376096136868	0.300945580005646
BRD-K68065987-003-02-6_0.12um_24_0	0.00343838706612587	0.881094217300415
BRD-K68065987-003-02-6_0.12um_24_25	0.0287632700055838	0.210495710372925
BRD-K68065987-003-02-6_0.12um_3_0	0.0245275348424911	0.28561806678772
BRD-K68065987-003-02-6_0.12um_3_4	0.0239288248121738	0.297543168067932
BRD-K68065987-003-02-6_0.37um_24_0	-0.0107012456282973	0.641358494758606
BRD-K68065987-003-02-6_0.37um_24_25	0.0564829930663109	0.0139287710189819
BRD-K68065987-003-02-6_0.37um_3_0	-0.00945906154811382	0.680547058582306
BRD-K68065987-003-02-6_0.37um_3_4	-0.026569863781333	0.247393071651459
BRD-K68065987-003-02-6_1.11um_24_0	0.0207394324243069	0.36660373210907
BRD-K68065987-003-02-6_1.11um_24_25	0.0355728976428509	0.121456623077393
BRD-K68065987-003-02-6_1.11um_3_0	0.0320477820932865	0.16295313835144
BRD-K68065987-003-02-6_1.11um_3_4	-0.0152055602520704	0.508026421070099
BRD-K68065987-003-02-6_10.0um_24_0	0.0489179790019989	0.0331946611404419
BRD-K68065987-003-02-6_10.0um_24_25	0.0319246836006641	0.164574861526489
BRD-K68065987-003-02-6_10.0um_3_0	0.0033992191310972	0.882439851760864
BRD-K68065987-003-02-6_10.0um_3_4	-0.0172926522791386	0.451579809188843
BRD-K68065987-003-02-6_3.33um_24_0	0.0698896273970604	0.00234389305114746
BRD-K68065987-003-02-6_3.33um_24_25	0.0464392080903053	0.0431973934173584
BRD-K68065987-003-02-6_3.33um_3_0	0.030453085899353	0.184913754463196
BRD-K68065987-003-02-6_3.33um_3_4	-0.0259487722069025	0.258618235588074
BRD-K68174511-001-05-8_0.04um_24_0	0.0489571504294872	0.0330541133880615
BRD-K68174511-001-05-8_0.04um_24_25	-0.00221019494347274	0.923434913158417
BRD-K68174511-001-05-8_0.04um_3_0	0.0673996582627296	0.00334203243255615
BRD-K68174511-001-05-8_0.04um_3_4	0.0293675754219294	0.201068162918091
BRD-K68174511-001-05-8_0.12um_24_0	-0.00345517345704138	0.880517542362213
BRD-K68174511-001-05-8_0.12um_24_25	-0.0208289604634047	0.364538371562958
BRD-K68174511-001-05-8_0.12um_3_0	0.0373354554176331	0.104071378707886
BRD-K68174511-001-05-8_0.12um_3_4	0.0112440017983317	0.624536395072937
BRD-K68174511-001-05-8_0.37um_24_0	0.0131688266992569	0.566484689712524
BRD-K68174511-001-05-8_0.37um_24_25	0.0103599242866039	0.65203320980072
BRD-K68174511-001-05-8_0.37um_3_0	0.00371256284415722	0.871684074401855
BRD-K68174511-001-05-8_0.37um_3_4	0.00750066386535764	0.744084000587463
BRD-K68174511-001-05-8_1.11um_24_0	0.019956074655056	0.384985685348511
BRD-K68174511-001-05-8_1.11um_24_25	0.0214948151260614	0.349406003952026
BRD-K68174511-001-05-8_1.11um_3_0	-0.00890511460602283	0.698313236236572
BRD-K68174511-001-05-8_1.11um_3_4	0.0341124944388866	0.137516379356384
BRD-K68174511-001-05-8_10.0um_24_0	0.0108439438045025	0.63691782951355
BRD-K68174511-001-05-8_10.0um_24_25	0.00938072614371777	0.683048963546753
BRD-K68174511-001-05-8_10.0um_3_0	0.0473960265517235	0.0390692949295044
BRD-K68174511-001-05-8_10.0um_3_4	0.0107404133304954	0.640138149261475
BRD-K68174511-001-05-8_3.33um_24_0	-0.0118259256705642	0.606715321540833
BRD-K68174511-001-05-8_3.33um_24_25	0.0079259155318141	0.730120658874512
BRD-K68174511-001-05-8_3.33um_3_0	0.0364625714719296	0.112416744232178
BRD-K68174511-001-05-8_3.33um_3_4	0.0300446208566427	0.190875887870789
BRD-K69932463-001-09-8_0.04um_24_0	0.0270286872982979	0.239322662353516
BRD-K69932463-001-09-8_0.04um_24_25	0.0316057428717613	0.168833374977112
BRD-K69932463-001-09-8_0.04um_3_0	-0.0531089529395103	0.0207671448588371
BRD-K69932463-001-09-8_0.04um_3_4	0.0695986598730087	0.00244438648223877
BRD-K69932463-001-09-8_0.12um_24_0	-0.00662777805700898	0.773005843162537
BRD-K69932463-001-09-8_0.12um_24_25	0.0551736615598202	0.0163018703460693
BRD-K69932463-001-09-8_0.12um_3_0	-0.00302432593889534	0.89533668756485
BRD-K69932463-001-09-8_0.12um_3_4	-0.0152559196576476	0.506622195243835
BRD-K69932463-001-09-8_0.37um_24_0	-0.00961013790220022	0.675731837749481
BRD-K69932463-001-09-8_0.37um_24_25	0.0514023490250111	0.0252283811569214
BRD-K69932463-001-09-8_0.37um_3_0	0.0569474138319492	0.0131635665893555
BRD-K69932463-001-09-8_0.37um_3_4	0.0526725091040134	0.0218371152877808
BRD-K69932463-001-09-8_1.11um_24_0	0.0388518162071705	0.090751051902771
BRD-K69932463-001-09-8_1.11um_24_25	0.0466686226427555	0.0421754121780396
BRD-K69932463-001-09-8_1.11um_3_0	0.0103263519704342	0.653087139129639
BRD-K69932463-001-09-8_1.11um_3_4	0.0114678181707859	0.617655277252197
BRD-K69932463-001-09-8_10.0um_24_0	0.0215171966701746	0.348904371261597
BRD-K69932463-001-09-8_10.0um_24_25	0.0529522821307182	0.0211458206176758
BRD-K69932463-001-09-8_10.0um_3_0	0.00963811483234167	0.674841642379761
BRD-K69932463-001-09-8_10.0um_3_4	-0.000847706513013691	0.970655202865601
BRD-K69932463-001-09-8_3.33um_24_0	0.0933680161833763	0.0000480413436889648
BRD-K69932463-001-09-8_3.33um_24_25	0.0353602729737759	0.123699188232422
BRD-K69932463-001-09-8_3.33um_3_0	0.0578818470239639	0.0117355585098267
BRD-K69932463-001-09-8_3.33um_3_4	-0.0260215122252703	0.25728565454483
BRD-K70401845-001-07-4_0.04um_24_0	0.00340481451712549	0.882247686386108
BRD-K70401845-001-07-4_0.04um_24_25	-0.0204988308250904	0.372190535068512
BRD-K70401845-001-07-4_0.04um_3_0	-0.0145732779055834	0.52582973241806
BRD-K70401845-001-07-4_0.04um_3_4	0.0516485460102558	0.0245375633239746
BRD-K70401845-001-07-4_0.12um_24_0	-0.0342635698616505	0.135782703757286
BRD-K70401845-001-07-4_0.12um_24_25	0.00221298960968852	0.923338174819946
BRD-K70401845-001-07-4_0.12um_3_0	0.00143522582948208	0.950270891189575
BRD-K70401845-001-07-4_0.12um_3_4	-0.0191839057952166	0.403646111488342
BRD-K70401845-001-07-4_0.37um_24_0	0.0209017004817724	0.362865567207336
BRD-K70401845-001-07-4_0.37um_24_25	-0.0519562959671021	0.0236970484256744
BRD-K70401845-001-07-4_0.37um_3_0	-0.0559961907565594	0.0147729059681296
BRD-K70401845-001-07-4_0.37um_3_4	0.0114678181707859	0.617655277252197
BRD-K70401845-001-07-4_1.11um_24_0	-0.0263124741613865	0.252002835273743
BRD-K70401845-001-07-4_1.11um_24_25	0.0172926522791386	0.451579809188843
BRD-K70401845-001-07-4_1.11um_3_0	0.0032481427770108	0.887633562088013
BRD-K70401845-001-07-4_1.11um_3_4	-0.0594205893576145	0.00968172866851091
BRD-K70401845-001-07-4_10.0um_24_0	0.01963154040277	0.392763376235962
BRD-K70401845-001-07-4_10.0um_24_25	-0.00963811483234167	0.674841582775116
BRD-K70401845-001-07-4_10.0um_3_0	-0.000601507897954434	0.979203701019287
BRD-K70401845-001-07-4_10.0um_3_4	-0.010981016792357	0.632663607597351
BRD-K70401845-001-07-4_3.33um_24_0	-0.0154237821698189	0.501956224441528
BRD-K70401845-001-07-4_3.33um_24_25	0.00694112153723836	0.762584924697876
BRD-K70401845-001-07-4_3.33um_3_0	-0.0427294448018074	0.0628462880849838
BRD-K70401845-001-07-4_3.33um_3_4	0.00769650377333164	0.737642765045166
BRD-K72414522-001-05-9_0.04um_24_0	0.0217633955180645	0.343416810035706
BRD-K72414522-001-05-9_0.04um_24_25	0.071685753762722	0.00180232524871826
BRD-K72414522-001-05-9_0.04um_3_0	-0.0255850683897734	0.265353083610535
BRD-K72414522-001-05-9_0.04um_3_4	-0.0332507975399494	0.147732824087143
BRD-K72414522-001-05-9_0.12um_24_0	-0.0428357571363449	0.0621945634484291
BRD-K72414522-001-05-9_0.12um_24_25	-0.0301453378051519	0.189392805099487
BRD-K72414522-001-05-9_0.12um_3_0	-0.00429448671638966	0.851773500442505
BRD-K72414522-001-05-9_0.12um_3_4	-0.0182830430567265	0.426087558269501
BRD-K72414522-001-05-9_0.37um_24_0	-0.00484843365848064	0.832907259464264
BRD-K72414522-001-05-9_0.37um_24_25	-0.0177179053425789	0.440529763698578
BRD-K72414522-001-05-9_0.37um_3_0	0.00775805301964283	0.73562216758728
BRD-K72414522-001-05-9_0.37um_3_4	0.0139689724892378	0.54313850402832
BRD-K72414522-001-05-9_1.11um_24_0	-0.0116188945248723	0.613029479980469
BRD-K72414522-001-05-9_1.11um_24_25	0.0278735961765051	0.224950909614563
BRD-K72414522-001-05-9_1.11um_3_0	0.0117699708789587	0.608418941497803
BRD-K72414522-001-05-9_1.11um_3_4	0.0208401512354612	0.364280700683594
BRD-K72414522-001-05-9_10.0um_24_0	0.00426650978624821	0.852728605270386
BRD-K72414522-001-05-9_10.0um_24_25	0.015406996011734	0.502421736717224
BRD-K72414522-001-05-9_10.0um_3_0	-0.0263404510915279	0.251498878002167
BRD-K72414522-001-05-9_10.0um_3_4	-0.00294039444997907	0.898227989673615
BRD-K72414522-001-05-9_3.33um_24_0	-0.0337487906217575	0.141760036349297
BRD-K72414522-001-05-9_3.33um_24_25	0.00452949432656169	0.843758583068848
BRD-K72414522-001-05-9_3.33um_3_0	-0.0370724722743034	0.106532141566277
BRD-K72414522-001-05-9_3.33um_3_4	-0.0678640827536583	0.00313058821484447
BRD-K72636697-001-03-1_0.04um_24_0	-0.00391399813815951	0.864782094955444
BRD-K72636697-001-03-1_0.04um_24_25	0.0761509016156197	0.000915050506591797
BRD-K72636697-001-03-1_0.04um_3_0	-0.0177179053425789	0.440529763698578
BRD-K72636697-001-03-1_0.04um_3_4	-0.0351196676492691	0.126275569200516
BRD-K72636697-001-03-1_0.12um_24_0	0.0421419255435467	0.0665504932403564
BRD-K72636697-001-03-1_0.12um_24_25	0.0340789221227169	0.137903928756714
BRD-K72636697-001-03-1_0.12um_3_0	0.0106117185205221	0.644151449203491
BRD-K72636697-001-03-1_0.12um_3_4	-0.033049363642931	0.150202676653862
BRD-K72636697-001-03-1_0.37um_24_0	-0.00299634877592325	0.896300315856934
BRD-K72636697-001-03-1_0.37um_24_25	0.0364289991557598	0.11274790763855
BRD-K72636697-001-03-1_0.37um_3_0	0.0355001576244831	0.122220277786255
BRD-K72636697-001-03-1_0.37um_3_4	-0.00865891668945551	0.706263422966003
BRD-K72636697-001-03-1_1.11um_24_0	0.0419237017631531	0.0679714679718018
BRD-K72636697-001-03-1_1.11um_24_25	0.0214780289679766	0.349782586097717
BRD-K72636697-001-03-1_1.11um_3_0	-0.0358918383717537	0.11815270781517
BRD-K72636697-001-03-1_1.11um_3_4	-0.00211786734871566	0.926628053188324
BRD-K72636697-001-03-1_10.0um_24_0	-0.0234140455722809	0.30805891752243
BRD-K72636697-001-03-1_10.0um_24_25	0.0200064331293106	0.383787393569946
BRD-K72636697-001-03-1_10.0um_3_0	-0.0308167897164822	0.179721906781197
BRD-K72636697-001-03-1_10.0um_3_4	-0.0176675468683243	0.441830158233643
BRD-K72636697-001-03-1_3.33um_24_0	-0.0414089225232601	0.0714222639799118
BRD-K72636697-001-03-1_3.33um_24_25	-0.0038748299703002	0.866123378276825
BRD-K72636697-001-03-1_3.33um_3_0	-0.034409049898386	0.134129241108894
BRD-K72636697-001-03-1_3.33um_3_4	0.00206191325560212	0.928563833236694
BRD-K76908866-001-06-8_0.04um_24_0	0.0288136284798384	0.209697961807251
BRD-K76908866-001-06-8_0.04um_24_25	0.0314322859048843	0.171183824539185
BRD-K76908866-001-06-8_0.04um_3_0	0.0158490333706141	0.490238189697266
BRD-K76908866-001-06-8_0.04um_3_4	0.0539762414991856	0.0187758207321167
BRD-K76908866-001-06-8_0.12um_24_0	0.0240015648305416	0.296076774597168
BRD-K76908866-001-06-8_0.12um_24_25	-0.0157762933522463	0.492232084274292
BRD-K76908866-001-06-8_0.12um_3_0	0.0494999065995216	0.031157374382019
BRD-K76908866-001-06-8_0.12um_3_4	-0.00475890701636672	0.835950136184692
BRD-K76908866-001-06-8_0.37um_24_0	-0.031309187412262	0.172866642475128
BRD-K76908866-001-06-8_0.37um_24_25	-0.00967168807983398	0.673773884773254
BRD-K76908866-001-06-8_0.37um_3_0	-0.0358246937394142	0.118842348456383
BRD-K76908866-001-06-8_0.37um_3_4	0.0351196676492691	0.126275539398193
BRD-K76908866-001-06-8_1.11um_24_0	0.0342971421778202	0.135399699211121
BRD-K76908866-001-06-8_1.11um_24_25	-0.031158110126853	0.174948841333389
