DrugID	CID	cor_r
BRD-K94176593	9549289	-0.0291588592649932
BRD-K94176593	9549289	0.0316251703912038
BRD-K94176593	9549289	0.0257567978913737
BRD-K94176593	9549289	-0.0541174497144646
BRD-K94176593	9549289	-0.00275281224426381
BRD-K94176593	9549289	0.0293666449483526
BRD-K94176593	9549289	0.0206740344036683
BRD-K48488978	9956222	0.0781476911482351
BRD-K94176593	9549289	-0.0448041790570246
BRD-K94176593	9549289	-0.024347576802385
BRD-K94176593	9549289	0.0239033081947154
BRD-K94176593	9549289	0.021692721672121
BRD-K94176593	9549289	-0.0108075588878872
BRD-K94176593	9549289	0.00382683482817537
BRD-K94176593	9549289	0.028724670084811
BRD-K95435023	10461815	0.0330497858928766
BRD-K95435023	10461815	-0.0108151362954711
BRD-K95435023	10461815	0.0448925877167737
BRD-K48488978	9956222	-0.0112969083133281
BRD-K95435023	10461815	0.0284890882905082
BRD-K95435023	10461815	0.0310047123788272
BRD-K95435023	10461815	-0.0231542688988233
BRD-K95435023	10461815	0.0253847800302681
BRD-K95435023	10461815	0.0333374351551231
BRD-K95435023	10461815	-0.0147914802227583
BRD-K95435023	10461815	0.0109255554608102
BRD-K95435023	10461815	0.0356277880470114
BRD-K95435023	10461815	0.0328615053019483
BRD-K95435023	10461815	0.0094130142197647
BRD-K48488978	9956222	-0.0364867814441081
BRD-K95435023	10461815	0.00746864307280138
BRD-K95435023	10461815	-0.0159605645299253
BRD-K95435023	10461815	0.0316845794621025
BRD-K95435023	10461815	-0.0435013245712465
BRD-K95435023	10461815	-0.0640306663406419
BRD-K95435023	10461815	0.000857630688407352
BRD-K95435023	10461815	-0.00383045499275764
BRD-K95435023	10461815	-0.0385206903775874
BRD-K95435023	10461815	-0.0257826736925785
BRD-K95435023	10461815	0.0281401475468889
BRD-K48488978	9956222	0.00911708083445701
BRD-K95435023	10461815	0.00973457168761148
BRD-K97764662	1401	0.00290360911637806
BRD-K97764662	1401	0.0216090069816552
BRD-K97764662	1401	0.0301547798768652
BRD-K97764662	1401	0.0251152694069445
BRD-K97764662	1401	0.00634479314346558
BRD-K97764662	1401	0.00389410525204676
BRD-K97764662	1401	0.000766043781916237
BRD-K97764662	1401	0.0188990711521301
BRD-K97764662	1401	-0.00317630176190211
BRD-K48488978	9956222	0.03959944433915
BRD-K97764662	1401	-0.0161084040761616
BRD-K97764662	1401	-0.00318333019637704
BRD-K97764662	1401	0.000841981352706767
BRD-K97764662	1401	0.00787755455952545
BRD-K97764662	1401	-0.0354538106527069
BRD-K97764662	1401	-0.00480105179432355
BRD-K97764662	1401	0.00817265144474312
BRD-K97764662	1401	-0.0048343258226166
BRD-K97764662	1401	-0.0315233073896124
BRD-K97764662	1401	-0.0255200435680345
BRD-K48488978	9956222	-0.00680840632349277
BRD-K97764662	1401	-0.0246941141859609
BRD-K97764662	1401	0.0147413902796918
BRD-K97764662	1401	-0.0199463162917057
BRD-K97764662	1401	0.00415159358078844
BRD-K97764662	1401	0.01510622017565
BRD-K99252563	71748056	0.00610881258435522
BRD-K99252563	71748056	-0.0106689697590336
BRD-K99252563	71748056	0.00252524806274591
BRD-K99252563	71748056	0.0295123371580571
BRD-K99252563	71748056	-0.0125055922446259
BRD-K48488978	9956222	0.0385290129294293
BRD-K99252563	71748056	-0.0222167279571462
BRD-K99252563	71748056	0.0166968987893339
BRD-K99252563	71748056	-0.00503725794670397
BRD-K99252563	71748056	0.0232764303880405
BRD-K99252563	71748056	-0.0323026545415081
BRD-K99252563	71748056	-0.000664994809706871
BRD-K99252563	71748056	0.010004616666594
BRD-K99252563	71748056	0.0148768871233854
BRD-K99252563	71748056	0.00472684720712611
BRD-K99252563	71748056	0.0163793147172459
BRD-K48488978	9956222	0.0344073667108974
BRD-K99252563	71748056	-0.00435678373672992
BRD-K99252563	71748056	-0.0349077879786267
BRD-K99252563	71748056	0.0483518108422463
BRD-K99252563	71748056	0.00690479543979987
BRD-K99252563	71748056	0.0192269527995303
BRD-K99252563	71748056	0.0137440566783189
BRD-K99252563	71748056	0.0152024984069888
BRD-K99252563	71748056	-0.0137153483409946
BRD-K99252563	71748056	-0.0128522052181625
BRD-K99545815	11713159	0.0209566462996724
BRD-A41692738	9907093	0.0163734579119615
BRD-K48488978	9956222	-0.0136603779110033
BRD-K99545815	11713159	0.00505666536517163
BRD-K99545815	11713159	-0.00499935786093134
BRD-K99545815	11713159	0.0333741988632354
BRD-K99545815	11713159	0.00565098743170426
BRD-K99545815	11713159	-0.0186151558380134
BRD-K99545815	11713159	0.0349595226188307
BRD-K99545815	11713159	-0.0174549666773569
BRD-K99545815	11713159	0.0206741670858554
BRD-K99545815	11713159	-0.00519603592693537
BRD-K99545815	11713159	0.0042243075788209
BRD-K48488978	9956222	0.0120702500212233
BRD-K99545815	11713159	0.067392684356948
BRD-K99545815	11713159	-0.0133604917206785
BRD-K99545815	11713159	0.000560396524602365
BRD-K99545815	11713159	0.0123474318644037
BRD-K99545815	11713159	0.00823863099020317
BRD-K99545815	11713159	-0.0458370339623198
BRD-K99545815	11713159	-0.0562072187771862
BRD-K99545815	11713159	-0.0113997715556996
BRD-K99545815	11713159	0.0266288987454605
BRD-K99545815	11713159	-0.0327957099147901
BRD-K48488978	9956222	0.0056262036427198
BRD-K99545815	11713159	-0.021869831442831
BRD-K99545815	11713159	-0.0191149452958712
BRD-K99545815	11713159	0.0326202530566021
BRD-K99749624	11485656	0.0262999552695201
BRD-K99749624	11485656	0.0337063629026268
BRD-K99749624	11485656	0.0250153615972294
BRD-K99749624	11485656	-0.0067367875553601
BRD-K99749624	11485656	0.0245125192711046
BRD-K99749624	11485656	0.0116481832682319
BRD-K99749624	11485656	0.0144969761512604
BRD-K48488978	9956222	-0.00463242342661704
BRD-K99749624	11485656	0.013976559890191
BRD-K99749624	11485656	0.0136310830927677
BRD-K99749624	11485656	0.0173906108941221
BRD-K99749624	11485656	-0.0274378778665696
BRD-K99749624	11485656	-0.0344643342972596
BRD-K99749624	11485656	0.0280325009446288
BRD-K99749624	11485656	0.00355939442440294
BRD-K99749624	11485656	-0.00278608664901133
BRD-K99749624	11485656	0.0400811269003164
BRD-K99749624	11485656	0.0156702251566065
BRD-K48488978	9956222	-0.0186518599143904
BRD-K99749624	11485656	-0.0244416560116307
BRD-K99749624	11485656	-0.000512835807266438
BRD-K99749624	11485656	-0.0409680615863809
BRD-K99749624	11485656	0.0214322715785111
BRD-K99749624	11485656	-0.0331220658420499
BRD-K99749624	11485656	0.0254600062725922
BRD-K99749624	11485656	0.0190907522026194
BRD-U22633929	42628535	0.0126728520361227
BRD-U22633929	42628535	-0.00437568289275367
BRD-U22633929	42628535	0.0332164510044087
BRD-K48488978	9956222	-0.0355202665304572
BRD-U22633929	42628535	0.0325683733911142
BRD-U22633929	42628535	0.0109779262573546
BRD-U22633929	42628535	0.0308037323104044
BRD-U22633929	42628535	0.0125282583696882
BRD-U22633929	42628535	-0.011730645974404
BRD-U22633929	42628535	-0.0130041372366108
BRD-U22633929	42628535	0.0362084688339613
BRD-U22633929	42628535	0.0269202962390153
BRD-U22633929	42628535	-0.0213484851761609
BRD-U22633929	42628535	0.0298398798414384
BRD-K49075727	135423438	0.0187886093369217
BRD-U22633929	42628535	0.0279233092497453
BRD-U22633929	42628535	-0.0260444990313936
BRD-U22633929	42628535	-0.0249502779543966
BRD-U22633929	42628535	0.0295791897586892
BRD-U22633929	42628535	0.0251737475325609
BRD-U22633929	42628535	-0.0124750253592189
BRD-U22633929	42628535	-0.0237197664991384
BRD-U22633929	42628535	0.0149604168738536
BRD-U22633929	42628535	0.0142175624469749
BRD-U41416256	0	0.0173187454465992
BRD-K49075727	135423438	0.028668515065756
BRD-U41416256	0	0.00563623709895224
BRD-U41416256	0	-0.0044984889490705
BRD-U41416256	0	0.0439223831827953
BRD-U41416256	0	0.0418405703590385
BRD-U41416256	0	0.0229632267051683
BRD-U41416256	0	0.0247110032377314
BRD-U41416256	0	0.0499672064287191
BRD-U41416256	0	0.00329095090624023
BRD-U41416256	0	0.014697284740945
BRD-U41416256	0	-0.0179550514683036
BRD-K49075727	135423438	0.0631591930114439
BRD-U41416256	0	0.0351891485464242
BRD-U41416256	0	0.00651877707336516
BRD-U41416256	0	0.0107454703932749
BRD-U41416256	0	0.00913165599284341
BRD-U41416256	0	0.06204999276892
BRD-U41416256	0	0.0487779962164821
BRD-U41416256	0	0.0203476430175112
BRD-U41416256	0	0.0387259069409164
BRD-U41416256	0	0.0362827889772671
BRD-U41416256	0	0.0106107686248009
BRD-K49075727	135423438	-0.0466242648398935
BRD-U41416256	0	0.0199902332223752
BRD-U41416256	0	0.021735158376843
BRD-U41416256	0	0.0174534687660057
BRD-U51024685	53302361	-0.00471173813657867
BRD-U51024685	53302361	0.0194406007954843
BRD-U51024685	53302361	0.0363595608688034
BRD-U51024685	53302361	0.046377079454381
BRD-U51024685	53302361	0.00486923426782367
BRD-U51024685	53302361	0.00261290908211183
BRD-U51024685	53302361	0.00623550718797833
BRD-A41692738	9907093	0.0396935664675492
BRD-K49075727	135423438	0.0118488366274639
BRD-U51024685	53302361	0.016491526737931
BRD-U51024685	53302361	-0.00369949628320335
BRD-U51024685	53302361	-0.0307651528530541
BRD-U51024685	53302361	-0.0288267526606844
BRD-U51024685	53302361	-0.0136855540659028
BRD-U51024685	53302361	-0.0573563356165362
BRD-U51024685	53302361	-0.0476747118544768
BRD-U51024685	53302361	-0.00191923852094903
BRD-U51024685	53302361	-0.0118970170060826
BRD-U51024685	53302361	-0.0397052381266587
BRD-K49075727	135423438	-0.0166187107210452
BRD-U51024685	53302361	0.0107773300441214
BRD-U51024685	53302361	-0.0176081904158586
BRD-U51024685	53302361	-0.0211237856768989
BRD-U51024685	53302361	-0.0806307038396708
BRD-U51024685	53302361	-0.00845672970362177
BRD-U51024685	53302361	0.00530747882720997
BRD-U60236422	0	0.0180027358913317
BRD-U60236422	0	-0.0369165275692519
BRD-U60236422	0	0.0338918833285867
BRD-U60236422	0	0.0487391063418128
BRD-K49075727	135423438	0.0698327562142486
BRD-U60236422	0	-0.000318305535342769
BRD-U60236422	0	-0.0206073620172694
BRD-U60236422	0	0.0409906796421396
BRD-U60236422	0	0.016555074718255
BRD-U60236422	0	-0.032791325766838
BRD-U60236422	0	-0.0439619226557581
BRD-U60236422	0	0.0172815833806722
BRD-U60236422	0	0.0206363555166588
BRD-U60236422	0	-0.0651523883154569
BRD-U60236422	0	-0.0179893423935614
BRD-K49075727	135423438	-0.0448025627493173
BRD-U60236422	0	0.0254817642120111
BRD-U60236422	0	0.0171922821238898
BRD-U60236422	0	-0.0680256622798995
BRD-U60236422	0	-0.0291064931791212
BRD-U60236422	0	0.0448938979232629
BRD-U60236422	0	0.0421045387659969
BRD-U60236422	0	-0.0480718985386272
BRD-U60236422	0	-0.0264503750078501
BRD-U60236422	0	0.0379462512609072
BRD-U60236422	0	0.0395682856227842
BRD-K49075727	135423438	0.022416943560325
BRD-U61997977	73707531	-0.00404292326769178
BRD-U61997977	73707531	0.0020325114085505
BRD-U61997977	73707531	0.00703659433218547
BRD-U61997977	73707531	0.029531745099355
BRD-U61997977	73707531	-0.00384362741399044
BRD-U61997977	73707531	-0.0267430667957577
BRD-U61997977	73707531	-0.0133029484713141
BRD-U61997977	73707531	-0.0105826212298892
BRD-U61997977	73707531	0.0196920835933624
BRD-U61997977	73707531	-0.0292225244738981
BRD-K49075727	135423438	0.0276718392456854
BRD-U61997977	73707531	-0.00093722363019829
BRD-U61997977	73707531	0.0256490834439277
BRD-U61997977	73707531	0.0117443818151387
BRD-U61997977	73707531	-0.0358078100535115
BRD-U61997977	73707531	-0.00372072252793248
BRD-U61997977	73707531	0.0275380498493462
BRD-U61997977	73707531	-0.0241481386625599
BRD-U61997977	73707531	-0.0423314556163809
BRD-U61997977	73707531	0.00130550318787663
BRD-U61997977	73707531	0.0193945328895962
BRD-K49075727	135423438	0.0591320426555833
BRD-U61997977	73707531	-0.0437165106614286
BRD-U61997977	73707531	-0.00575458019377296
BRD-U61997977	73707531	0.0021309057174859
BRD-U61997977	73707531	0.0523878121342164
BRD-U64521890	73707533	-0.0104925903621517
BRD-U64521890	73707533	-0.0143450894032607
BRD-U64521890	73707533	-0.0138824895305048
BRD-U64521890	73707533	0.0196216187088332
BRD-U64521890	73707533	0.0146635200766089
BRD-U64521890	73707533	-0.0254839695906583
BRD-K49075727	135423438	-0.0457822021270484
BRD-U64521890	73707533	0.00533831525726223
BRD-U64521890	73707533	0.0264404941321957
BRD-U64521890	73707533	0.0316623572919449
BRD-U64521890	73707533	0.0182721965746639
BRD-U64521890	73707533	0.0218162340145251
BRD-U64521890	73707533	0.0046173074497473
BRD-U64521890	73707533	-0.0498466238927002
BRD-U64521890	73707533	-0.00647695031777375
BRD-U64521890	73707533	0.0436318698037316
BRD-U64521890	73707533	0.0259696829376123
BRD-K49075727	135423438	0.0283566156905232
BRD-U64521890	73707533	-0.0416169186612843
BRD-U64521890	73707533	-0.0561099654628814
BRD-U64521890	73707533	-0.0183858896590765
BRD-U64521890	73707533	0.0246616203782762
BRD-U64521890	73707533	-0.0188760114564221
BRD-U64521890	73707533	-0.0487000089190377
BRD-U64521890	73707533	0.0406373964482933
BRD-U64521890	73707533	0.0160905727237138
BRD-K49075727	135423438	-0.0137301368846872
BRD-A18328003	66694608	-0.0670650038379076
BRD-A18328003	66694608	-0.0553907765963133
BRD-A18328003	66694608	-0.054088742770182
BRD-A18328003	66694608	-0.0136608406470332
BRD-A18328003	66694608	-0.0262758934794088
BRD-A18328003	66694608	-0.037435204350988
BRD-A18328003	66694608	-0.00255209040870436
BRD-A18328003	66694608	0.0660577683353056
BRD-A18328003	66694608	-0.0297393704775744
BRD-A18328003	66694608	-0.0343301966276028
BRD-A41692738	9907093	0.0143570190617229
BRD-K49075727	135423438	-0.0514303752295408
BRD-A18328003	66694608	-0.0474481794695792
BRD-A18328003	66694608	-0.0292681921560482
BRD-A18328003	66694608	-0.033331543107571
BRD-A18328003	66694608	-0.0367237571303011
BRD-A18328003	66694608	0.0109609102307186
BRD-A18328003	66694608	0.00452272825312656
BRD-A18328003	66694608	-0.0429503500100239
BRD-A18328003	66694608	-0.0389490243132472
BRD-A18328003	66694608	-0.0108422138198363
BRD-A18328003	66694608	-0.018197884820924
BRD-K49075727	135423438	0.0221380968269332
BRD-A18328003	66694608	-0.0327037527540908
BRD-A18328003	66694608	-0.0546008493754672
BRD-A18328003	66694608	-0.00947619000902896
BRD-A18328003	66694608	-0.00386033881797605
BRD-A19500257	13017911	-0.0357882995479483
BRD-A19500257	13017911	-0.0615792177119504
BRD-A19500257	13017911	0.0287349103116244
BRD-A19500257	13017911	-0.0251384572013093
BRD-A19500257	13017911	-0.0481294800051285
BRD-A19500257	13017911	-0.0376047570912862
BRD-K49075727	135423438	0.00423545656211508
BRD-A19500257	13017911	-0.00737592298793709
BRD-A19500257	13017911	0.0237024300695589
BRD-A19500257	13017911	-0.0688460854530982
BRD-A19500257	13017911	-0.0243821924873172
BRD-A19500257	13017911	0.0351232619511005
BRD-A19500257	13017911	0.0102230655400555
BRD-A19500257	13017911	-0.0528407500125379
BRD-A19500257	13017911	-0.0521278581855587
BRD-A19500257	13017911	0.0265244227773462
BRD-A19500257	13017911	-0.00996635059208312
BRD-K49075727	135423438	-0.0309694704229903
BRD-A19500257	13017911	-0.0396521404618244
BRD-A19500257	13017911	-0.0544503910403398
BRD-A19500257	13017911	-0.0000290744540532788
BRD-A19500257	13017911	0.0192033316207867
BRD-A19500257	13017911	-0.0912844156799158
BRD-A19500257	13017911	-0.0476142310906285
BRD-A19500257	13017911	0.0400756435006831
BRD-A19500257	13017911	0.0132152666321285
BRD-A21584801	11451527	-0.0113350266055513
BRD-A21584801	11451527	0.0121995439955896
BRD-K49075727	135423438	0.0244020382234423
BRD-A21584801	11451527	0.0183011012704056
BRD-A21584801	11451527	0.031810371841996
BRD-A21584801	11451527	0.0154233745616603
BRD-A21584801	11451527	0.0058107707571705
BRD-A21584801	11451527	0.0566072461093356
BRD-A21584801	11451527	0.0391925568670456
BRD-A21584801	11451527	0.0303411850480639
BRD-A21584801	11451527	0.0314844687962018
BRD-A21584801	11451527	-0.00206125724955541
BRD-A21584801	11451527	0.0264904682141148
BRD-K49075727	135423438	-0.0189795885042624
BRD-A21584801	11451527	0.0178540438016962
BRD-A21584801	11451527	0.0351651631695936
BRD-A21584801	11451527	0.0199893573723494
BRD-A21584801	11451527	0.0199017267251367
BRD-A21584801	11451527	-0.00533692849853431
BRD-A21584801	11451527	-0.0150702336491973
BRD-A21584801	11451527	0.000979604335987819
BRD-A21584801	11451527	0.0250878624538152
BRD-A21584801	11451527	-0.0145416338484731
BRD-A21584801	11451527	-0.0177111338196134
BRD-K49075727	135423438	-0.00914982743530102
BRD-A21584801	11451527	0.0402059398571127
BRD-A21584801	11451527	0.0484047977665227
BRD-A24396574	73707365	-0.0593124971213723
BRD-A24396574	73707365	-0.0433258694882642
BRD-A24396574	73707365	-0.0569014594356827
BRD-A24396574	73707365	-0.0259733413363269
BRD-A24396574	73707365	-0.0148385907537159
BRD-A24396574	73707365	-0.013204364864872
BRD-A24396574	73707365	-0.00915135346007174
BRD-A24396574	73707365	-0.00629110770370929
BRD-K49075727	135423438	-0.0389448383309109
BRD-A24396574	73707365	-0.0612503316116151
BRD-A24396574	73707365	-0.0547603044871688
BRD-A24396574	73707365	-0.0449421516900348
BRD-A24396574	73707365	-0.0197975875092521
BRD-A24396574	73707365	-0.0104875530606268
BRD-A24396574	73707365	0.0252489017017518
BRD-A24396574	73707365	0.0305077724959622
BRD-A24396574	73707365	-0.0713190374527461
BRD-A24396574	73707365	-0.0407890553042369
BRD-A24396574	73707365	-0.0524588199442426
BRD-K49075727	135423438	0.016952201381973
BRD-A24396574	73707365	0.0271547355700465
BRD-A24396574	73707365	0.0319715252530795
BRD-A24396574	73707365	-0.0183466903065833
BRD-A24396574	73707365	0.00957220797148661
BRD-A24396574	73707365	0.011229970888522
BRD-A24396574	73707365	-0.00436329201296561
BRD-A39996500	5311380	0.00707891689544435
BRD-A39996500	5311380	-0.00967841588540221
BRD-A39996500	5311380	0.0545908155966687
BRD-A39996500	5311380	-0.0107689383686916
BRD-K49075727	135423438	-0.021479844065586
BRD-A39996500	5311380	-0.023765274516178
BRD-A39996500	5311380	-0.0742950794809626
BRD-A39996500	5311380	0.0148630311757671
BRD-A39996500	5311380	-0.0267135152582443
BRD-A39996500	5311380	-0.00864797656220371
BRD-A39996500	5311380	-0.0343835031991544
BRD-A39996500	5311380	0.0560841613581117
BRD-A39996500	5311380	-0.00062717076222112
BRD-A39996500	5311380	-0.00542829457002242
BRD-A39996500	5311380	-0.0275341758135704
BRD-A41692738	9907093	0.0456176512978817
BRD-K49328571	3062316	-0.0257116343314672
BRD-A39996500	5311380	0.037088953632428
BRD-A39996500	5311380	0.0133495234153258
BRD-A39996500	5311380	0.0372099341444246
BRD-A39996500	5311380	0.0284251051240276
BRD-A39996500	5311380	0.0555163696482312
BRD-A39996500	5311380	-0.005122166262986
BRD-A39996500	5311380	0.0102680172818879
BRD-A39996500	5311380	-0.0217519425575372
BRD-A39996500	5311380	0.0339488725376513
BRD-A39996500	5311380	0.000551653928501513
BRD-K49328571	3062316	-0.0406367441287552
BRD-A41692738	9907093	0.0133983980465774
BRD-A41692738	9907093	0.0266206339186978
BRD-A41692738	9907093	0.0118176526095894
BRD-A41692738	9907093	0.00871843660088469
BRD-A41692738	9907093	0.0240342684872391
BRD-A41692738	9907093	0.0253339143781757
BRD-A41692738	9907093	-0.0388599278094758
BRD-A41692738	9907093	0.033261463503049
BRD-A41692738	9907093	0.0196571498795175
BRD-A41692738	9907093	0.0178565631913897
BRD-K49328571	3062316	0.0402204738730493
BRD-A41692738	9907093	0.00530123465973296
BRD-A41692738	9907093	0.0438976587761419
BRD-A41692738	9907093	0.020418922158811
BRD-A41692738	9907093	0.0446590242086327
BRD-A41692738	9907093	-0.0113776338634422
BRD-A41692738	9907093	0.0146925315827543
BRD-A41692738	9907093	-0.00362528671466573
BRD-A41692738	9907093	0.0375962351419677
BRD-A41692738	9907093	0.0209802347908161
BRD-A41692738	9907093	-0.0120264019077491
BRD-K49328571	3062316	0.0495094087241187
BRD-A41692738	9907093	0.0190020910182042
BRD-A41692738	9907093	0.0252145697340469
BRD-A41692738	9907093	-0.0257717262855382
BRD-A41692738	9907093	0.0211436835986562
BRD-A45498368	25260757	-0.0290145874244897
BRD-A45498368	25260757	-0.035914041368301
BRD-A45498368	25260757	-0.0393296763696411
BRD-A45498368	25260757	0.00245618579631052
BRD-A45498368	25260757	-0.0327713647681229
BRD-A45498368	25260757	-0.020007478398811
BRD-K49328571	3062316	-0.0232508671644519
BRD-A45498368	25260757	0.0156956850100714
BRD-A45498368	25260757	0.0199449011095861
BRD-A45498368	25260757	-0.0308435715311516
BRD-A45498368	25260757	-0.0517358804275137
BRD-A45498368	25260757	-0.0182960102578324
BRD-A45498368	25260757	-0.00844914450655256
BRD-A45498368	25260757	-0.00322093353128399
BRD-A45498368	25260757	-0.0501683016321949
BRD-A45498368	25260757	0.00185092596191121
BRD-A45498368	25260757	-0.00459729267551765
BRD-K49328571	3062316	-0.0453722400239401
BRD-A45498368	25260757	-0.0389610609870108
BRD-A45498368	25260757	-0.0532939634312144
BRD-A45498368	25260757	-0.0124599727895883
BRD-A45498368	25260757	-0.0050193967834702
BRD-A45498368	25260757	-0.0339949937695115
BRD-A45498368	25260757	-0.0317614157760509
BRD-A45498368	25260757	-0.0292291301383545
BRD-A45498368	25260757	-0.00179481465483697
BRD-A58767537	22225683	-0.0452786606643977
BRD-A58767537	22225683	-0.0592103849221538
BRD-K49328571	3062316	0.0375117933092476
BRD-A58767537	22225683	0.0185547189595049
BRD-A58767537	22225683	-0.0281050179972032
BRD-A58767537	22225683	-0.0773417122483919
BRD-A58767537	22225683	-0.0337928958307187
BRD-A58767537	22225683	-0.0448415816843483
BRD-A58767537	22225683	-0.0453394969116199
BRD-A58767537	22225683	-0.0651908544929356
BRD-A58767537	22225683	-0.077037778092547
BRD-A58767537	22225683	-0.0363761125158762
BRD-A58767537	22225683	0.0260146502070364
BRD-K49328571	3062316	0.0581972372250301
BRD-A58767537	22225683	-0.0622231858911267
BRD-A58767537	22225683	-0.0617061254699002
BRD-A58767537	22225683	0.0193010586599729
BRD-A58767537	22225683	-0.0443046462125004
BRD-A58767537	22225683	0.00891561034206231
BRD-A58767537	22225683	-0.0332531451554449
BRD-A58767537	22225683	-0.0000807800875405318
BRD-A58767537	22225683	0.0148723465225299
BRD-A58767537	22225683	-0.0336531793125089
BRD-A58767537	22225683	-0.0642027325744085
BRD-K49328571	3062316	-0.0479562077831706
BRD-A58767537	22225683	-0.0157776991437698
BRD-A58767537	22225683	-0.0346586042653512
BRD-A60245366	10109823	-0.0239603048631201
BRD-A60245366	10109823	-0.0292480440605865
BRD-A60245366	10109823	0.0200017262910208
BRD-A60245366	10109823	0.019990285772211
BRD-A60245366	10109823	-0.0369034108638427
BRD-A60245366	10109823	0.00230924175297795
BRD-A60245366	10109823	0.0286860913294274
BRD-A60245366	10109823	0.0360753076958308
BRD-K49328571	3062316	-0.0651099381962131
BRD-A60245366	10109823	0.00792623043808513
BRD-A60245366	10109823	-0.0228695920656526
BRD-A60245366	10109823	0.0457716040390365
BRD-A60245366	10109823	0.0464312044735184
BRD-A60245366	10109823	-0.069333032602375
BRD-A60245366	10109823	0.00727504270510783
BRD-A60245366	10109823	0.0603872457657401
BRD-A60245366	10109823	-0.0553937485293075
BRD-A60245366	10109823	-0.0518229158475319
BRD-A60245366	10109823	-0.0137518935561599
BRD-A41692738	9907093	0.0423428175264867
BRD-K49328571	3062316	0.0150821298026335
BRD-A60245366	10109823	-0.0196155376279631
BRD-A60245366	10109823	0.00331017497568924
BRD-A79768653	5284616	-0.0268623759481057
BRD-A79768653	5284616	0.00942170361208654
BRD-A79768653	5284616	-0.0305101164635598
BRD-A79768653	5284616	0.0329520250919446
BRD-A79768653	5284616	-0.0378815296107535
BRD-A79768653	5284616	-0.00886941262776664
BRD-A79768653	5284616	0.011428982661258
BRD-A79768653	5284616	0.0652236722117914
BRD-K49328571	3062316	0.0124089827844969
BRD-A79768653	5284616	-0.0259210935596061
BRD-A79768653	5284616	-0.0000817445205053322
BRD-A79768653	5284616	0.0301641554309941
BRD-A79768653	5284616	0.00383913900020225
BRD-A79768653	5284616	-0.00328938840884417
BRD-A79768653	5284616	-0.0561382286067942
BRD-A79768653	5284616	0.00534683060647471
BRD-A79768653	5284616	0.00652468335127314
BRD-A79768653	5284616	-0.0174803355979661
BRD-A79768653	5284616	-0.0734567428390305
BRD-K49328571	3062316	-0.0418420844844953
BRD-A79768653	5284616	0.0113822367974785
BRD-A79768653	5284616	-0.00205826055764619
BRD-A79768653	5284616	-0.0245184774044295
BRD-A79768653	5284616	-0.0401618159111482
BRD-A79768653	5284616	-0.0120344304551117
BRD-A79768653	5284616	-0.0166328494352103
BRD-A87137733	16048642	-0.0217951854718333
BRD-A87137733	16048642	0.00627653853892523
BRD-A87137733	16048642	0.0393899075572138
BRD-A87137733	16048642	0.0560226471625498
BRD-K49328571	3062316	0.0277822028333635
BRD-A87137733	16048642	0.0122013745246359
BRD-A87137733	16048642	0.0215817978870403
BRD-A87137733	16048642	-0.00908175578881402
BRD-A87137733	16048642	0.0295237960854299
BRD-A87137733	16048642	0.0129039786287423
BRD-A87137733	16048642	0.0102815605176585
BRD-A87137733	16048642	0.058097896153884
BRD-A87137733	16048642	0.0330993782073799
BRD-A87137733	16048642	-0.00182069445656113
BRD-A87137733	16048642	0.0365668992315471
BRD-K49328571	3062316	0.0612056963427196
BRD-A87137733	16048642	0.0319693442131162
BRD-A87137733	16048642	0.0706029004539964
BRD-A87137733	16048642	0.037855928071024
BRD-A87137733	16048642	0.0648401763557488
BRD-A87137733	16048642	-0.0029671029042784
BRD-A87137733	16048642	0.0107346842865147
BRD-A87137733	16048642	0.0144800839004742
BRD-A87137733	16048642	0.0247913542574324
BRD-A87137733	16048642	0.0420798920323547
BRD-A87137733	16048642	0.0270721414520906
BRD-K49328571	3062316	0.0586021992085139
BRD-K00337317	11327430	0.0109221514822442
BRD-K00337317	11327430	0.0363090202244715
BRD-K00337317	11327430	0.0441125538765455
BRD-K00337317	11327430	-0.0121904662789218
BRD-K00337317	11327430	-0.0193387123149544
BRD-K00337317	11327430	0.00159826760848539
BRD-K00337317	11327430	0.00937062530328876
BRD-K00337317	11327430	0.0404516882159558
BRD-K00337317	11327430	0.00616701988789211
BRD-K00337317	11327430	-0.0172081710343878
BRD-K49328571	3062316	-0.0714006029370356
BRD-K00337317	11327430	0.0560966652087582
BRD-K00337317	11327430	0.0591672576448296
BRD-K00337317	11327430	-0.0464226116545427
BRD-K00337317	11327430	-0.0586113747992891
BRD-K00337317	11327430	0.0395959785200699
BRD-K00337317	11327430	0.0151379952492933
BRD-K00337317	11327430	-0.0603353939508798
BRD-K00337317	11327430	-0.0426607211437206
BRD-K00337317	11327430	-0.0394947861370286
BRD-K00337317	11327430	0.0524618383688522
BRD-K49328571	3062316	-0.0586236186933821
BRD-K00337317	11327430	-0.0408996292655552
BRD-K00337317	11327430	-0.0272086883739138
BRD-K00337317	11327430	-0.000926931479084703
BRD-K00337317	11327430	0.0423519561634708
BRD-K01436366	46843906	0.00795913696293488
BRD-K01436366	46843906	0.0116491290369895
BRD-K01436366	46843906	0.00374744009027324
BRD-K01436366	46843906	0.0301351194598274
BRD-K01436366	46843906	-0.0101392698963728
BRD-K01436366	46843906	0.0213899168365373
BRD-K49328571	3062316	0.0353743309225781
BRD-K01436366	46843906	0.0511540891121139
BRD-K01436366	46843906	0.0819575712594633
